4320.000000	-0.242416	-0.008937
4330.000000	-0.250482	-0.007190
4340.000000	-0.256783	-0.005406
4350.000000	-0.261285	-0.003597
4360.000000	-0.263972	-0.001776
4370.000000	-0.264836	0.000045
4380.000000	-0.263885	0.001853
4390.000000	-0.261138	0.003636
4400.000000	-0.256625	0.005382
4410.000000	-0.250390	0.007080
4420.000000	-0.242486	0.008717
4430.000000	-0.232980	0.010283
4440.000000	-0.221947	0.011769
4450.000000	-0.209472	0.013164
4460.000000	-0.195652	0.014459
4470.000000	-0.180589	0.015647
4480.000000	-0.164396	0.016720
4490.000000	-0.147190	0.017671
4500.000000	-0.129096	0.018495
4510.000000	-0.110243	0.019187
4520.000000	-0.090766	0.019743
4530.000000	-0.070802	0.020161
4540.000000	-0.050491	0.020438
4550.000000	-0.029974	0.020573
4560.000000	-0.009392	0.020567
4570.000000	0.011113	0.020420
4580.000000	0.031402	0.020135
4590.000000	0.051338	0.019714
4600.000000	0.070787	0.019162
4610.000000	0.089619	0.018482
4620.000000	0.107710	0.017681
4630.000000	0.124942	0.016764
4640.000000	0.141202	0.015739
4650.000000	0.156386	0.014613
4660.000000	0.170398	0.013396
4670.000000	0.183149	0.012095
4680.000000	0.194563	0.010720
4690.000000	0.204568	0.009282
4700.000000	0.213108	0.007790
4710.000000	0.220133	0.006254
4720.000000	0.225606	0.004687
4730.000000	0.229500	0.003098
4740.000000	0.231800	0.001500
4750.000000	0.232499	-0.000099
4760.000000	0.231606	-0.001685
4770.000000	0.229136	-0.003250
4780.000000	0.225118	-0.004781
4790.000000	0.219588	-0.006269
4800.000000	0.212597	-0.007705
4810.000000	0.204200	-0.009077
4820.000000	0.194466	-0.010379
4830.000000	0.183469	-0.011600
4840.000000	0.171294	-0.012734
4850.000000	0.158032	-0.013774
4860.000000	0.143781	-0.014712
4870.000000	0.128645	-0.015543
4880.000000	0.112733	-0.016262
4890.000000	0.096160	-0.016865
4900.000000	0.079043	-0.017349
4910.000000	0.061503	-0.017711
4920.000000	0.043663	-0.017949
4930.000000	0.025646	-0.018063
4940.000000	0.007577	-0.018053
4950.000000	-0.010419	-0.017920
4960.000000	-0.028222	-0.017665
4970.000000	-0.045710	-0.017291
4980.000000	-0.062767	-0.016802
4990.000000	-0.079277	-0.016201
5000.000000	-0.095134	-0.015494
